Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
10184,O273_4_OptiMaReceiptToFusionPS_Возврат ТМЦ поставщику,SAP22030_NOKT_01 Нокиан  ,,,
10183,Сборка релиза Имущественный комплекс версия 10.5.1 План 03 марта 2023, Релизы ТУРБО,,,
10182,Ошибка при добавлении Модели в Классификатор, Релизы ТУРБО,,,
10181,Анализ работы Z доработки в транзакции VA43,NIS Сербия SAP23006_NPS_01  ,,,
10180,Ошибка разноски Заявки на обслуживание,СудДеп,,,
10179,Исправление ошибки в системе,РусАгро - Инциденты ,,,
10178,656125 анализ транз ZKOMP_ROCNA,NIS Сербия SAP23006_NPS_01  ,,,
10177,"Прошу оценить ЗНИ (484487,596894,566398,654342,552691). Реализация ЗНИ",NIS Сербия SAP23006_NPS_01  ,,,
10176,Разработка 646493,NIS Сербия SAP23006_NPS_01  ,,,
10175,"OPTIS-106. Некорректная работа отчета ""Срочные и плановые работы"" в клиенте (в WEB все работает)",SAP23012_NOKT_01 Сопровождение ТУРБО ТОРО для Нокиан Тайерс,,,
10174,662617 / SD : замена имени и счёта банка в печатной форме и XML,NIS Сербия SAP23006_NPS_01  ,,,
10173,Ошибка в договорах,Федеральное Казначейство,,,
10172,Проект Закупки. Состояние предложения поставщика, Релизы ТУРБО,,,
10171,Проект Закупки. Отчет по заявкам на закупку, Релизы ТУРБО,,,
10170,Разбор ошибки 644717,NIS Сербия SAP23006_NPS_01  ,,,
10169,Инцидент 650421,NIS Сербия SAP23006_NPS_01  ,,,
10168, 651230 Разработка,NIS Сербия SAP23006_NPS_01  ,,,
10167,"Инцидент 654120, 650135, 650130",NIS Сербия SAP23006_NPS_01  ,,,
10166,598785 Прошу оценить трудоемкость разработки ЗНИ,NIS Сербия SAP23006_NPS_01  ,,,
10165,изменить в документах Численность тип значения численности,Федеральное Казначейство,,,
10164,Убрать блокировку с поля Первоначальная стоимость,Федеральное Казначейство,,,
10163,Добавить проверки в карточку Путевой лист,Федеральное Казначейство,,,
10162,Переносить вложенные файлы из галереи в карточку ОИ Автотранспорт,Федеральное Казначейство,,,
10161,"Реализовать сервис ""Ввод начальных остатков ТС""",Федеральное Казначейство,,,
10160,Настроить фильтр  на картотеку Физические лица для поля МОЛ,Федеральное Казначейство,,,
10159,Разработать механизм хранения версионной информации о документах  на автотранспорт,Федеральное Казначейство,,,
